epoch,train_loss,lr,selection_score,val_mae,val_mae_left,val_mae_straight,val_mae_right,bend_mae,bend_mae_left,bend_mae_straight,bend_mae_right
1,593.3383050918579,0.0009979871469976197,16.619651794433594,15.387200355529785,16.485946655273438,11.335243225097656,19.89124870300293,16.619651794433594,27.41853141784668,6.889344215393066,21.566991806030273
2,157.6708565711975,0.0009919647942993148,15.811636924743652,15.639100074768066,17.442724227905273,15.504805564880371,14.250885009765625,15.811636924743652,23.369813919067383,12.995902061462402,10.898241996765137
3,128.5573999404907,0.0009819814303479266,26.44806671142578,21.698013305664062,14.257072448730469,23.31279754638672,25.995817184448242,26.44806671142578,12.310998916625977,26.490638732910156,46.59247970581055
4,118.84601011276246,0.0009681174353198686,17.100759506225586,12.269787788391113,9.081961631774902,12.029608726501465,15.366875648498535,17.100759506225586,8.213837623596191,14.517650604248047,35.23662185668945
5,114.94157476425171,0.0009504844339512095,14.811443328857422,10.063737869262695,7.904724597930908,10.489404678344727,11.368524551391602,14.811443328857422,7.419350624084473,12.580662727355957,30.069042205810547
6,112.747149848938,0.000929224396800933,10.966506958007812,10.665124893188477,10.354151725769043,9.637446403503418,12.320463180541992,10.966506958007812,10.933201789855957,6.47103214263916,20.440624237060547
7,102.11604990959168,0.0009045084971874736,24.161813735961914,17.238574981689453,11.303300857543945,17.671382904052734,21.819135665893555,24.161813735961914,11.25450325012207,24.159231185913086,42.64081954956055
8,82.69097728729248,0.0008765357330018054,13.817439079284668,7.904425144195557,6.345737934112549,7.592406749725342,9.680944442749023,13.817439079284668,7.388919353485107,12.075540542602539,26.670801162719727
9,84.35641613006592,0.0008455313244934323,16.577768325805664,10.432962417602539,7.406203746795654,10.912965774536133,12.419482231140137,16.577768325805664,7.599071979522705,16.182796478271484,30.256738662719727
10,88.30928220748902,0.0008117449009293667,11.042723655700684,7.0769500732421875,6.975915431976318,6.311097145080566,8.196830749511719,11.042723655700684,8.414710998535156,9.07283878326416,18.934667587280273
11,94.95723886489868,0.0007754484907260511,10.695566177368164,7.119387626647949,7.381472110748291,6.44618558883667,7.798503875732422,10.695566177368164,7.5047760009765625,9.068694114685059,18.673730850219727
12,68.46400876045227,0.0007369343312364992,14.883001327514648,7.650537490844727,6.450027942657471,7.579602241516113,8.790580749511719,14.883001327514648,8.172420501708984,17.058820724487305,19.925098419189453
13,68.25101342201233,0.0006965125158269617,13.837625503540039,7.121874809265137,6.3528571128845215,7.276534080505371,7.582529067993164,13.837625503540039,7.707764625549316,15.604927062988281,18.905176162719727
14,65.40501842498779,0.0006545084971874735,18.004592895507812,10.753937721252441,8.360438346862793,10.412936210632324,13.295808792114258,18.004592895507812,9.822393417358398,20.828195571899414,23.794628143310547
15,69.73902082443237,0.000611260466978157,15.41828441619873,8.949524879455566,7.479290008544922,9.386909484863281,9.639277458190918,15.41828441619873,8.563591957092285,17.73812484741211,20.364648818969727
16,58.73663625717163,0.0005671166329088276,19.56810760498047,13.904324531555176,9.242927551269531,13.9536771774292,17.893299102783203,19.56810760498047,10.552265167236328,22.864986419677734,25.558887481689453
17,61.33805627822876,0.0005224324151752573,23.28090476989746,19.532136917114258,12.042621612548828,19.78563690185547,25.706523895263672,23.28090476989746,12.150927543640137,27.229740142822266,30.930469512939453
18,59.38793506622314,0.00047756758482474243,16.263629913330078,11.256187438964844,7.995839595794678,11.100584983825684,14.30240535736084,16.263629913330078,9.307655334472656,19.039121627807617,20.399511337280273
19,51.316750574111936,0.0004328833670911722,17.166536331176758,13.673837661743164,9.181259155273438,13.953886032104492,17.205076217651367,17.166536331176758,9.74549674987793,20.06114959716797,21.71826171875
20,45.11555454730988,0.00038873953302184273,15.921907424926758,11.37228775024414,8.638683319091797,11.490717887878418,13.590974807739258,15.921907424926758,9.924468040466309,18.75773048400879,18.559375762939453
21,50.201160717010495,0.0003454915028125262,15.138910293579102,11.348312377929688,8.06832504272461,11.598405838012695,13.864945411682129,15.138910293579102,8.833447456359863,17.951377868652344,18.266210556030273
22,44.09222745895386,0.00030348748417303827,20.138866424560547,15.932950019836426,10.798539161682129,16.582468032836914,19.524734497070312,20.138866424560547,11.158432960510254,23.921293258666992,25.060840606689453
23,41.87741103172302,0.0002630656687635006,19.549280166625977,15.410924911499023,10.743528366088867,16.212182998657227,18.391931533813477,19.549280166625977,11.086108207702637,23.320837020874023,23.753711700439453
24,40.68581268787384,0.00022455150927394875,19.880542755126953,16.827587127685547,10.912906646728516,17.46027374267578,21.12089729309082,19.880542755126953,11.094295501708984,23.531110763549805,24.801074981689453
25,38.81582336425781,0.00018825509907063323,16.09398651123047,13.364399909973145,8.81139087677002,13.619150161743164,16.982303619384766,16.09398651123047,9.00047779083252,18.83182716369629,20.505664825439453
26,40.00618124008179,0.0001544686755065677,18.633411407470703,16.00127410888672,10.629714965820312,16.672039031982422,19.770751953125,18.633411407470703,10.463837623596191,21.812593460083008,23.659765243530273
27,37.59264571666718,0.00012346426699819455,16.32917022705078,13.113887786865234,9.297799110412598,13.552023887634277,15.843548774719238,16.32917022705078,9.423921585083008,19.284883499145508,20.014551162719727
28,36.99559545516968,9.549150281252631e-05,17.355438232421875,15.03806209564209,9.994314193725586,15.586198806762695,18.687580108642578,17.355438232421875,9.670646667480469,20.361726760864258,22.050487518310547
29,37.774632167816165,7.077560319906693e-05,17.306201934814453,14.673025131225586,9.838109970092773,15.22224235534668,18.1393985748291,17.306201934814453,9.491198539733887,20.4219913482666,21.9580078125
30,35.57616384029389,4.951556604879047e-05,16.18465232849121,13.685924530029297,9.334365844726562,14.13875961303711,16.86164665222168,16.18465232849121,9.159457206726074,19.109956741333008,20.10546875
31,35.94090356826782,3.188256468013139e-05,15.829364776611328,13.362549781799316,9.34222412109375,13.991732597351074,16.012468338012695,15.829364776611328,9.000272750854492,18.763877868652344,19.4501953125
32,35.26547496318817,1.8018569652073372e-05,15.400577545166016,13.337699890136719,9.159070014953613,13.757670402526855,16.407255172729492,15.400577545166016,8.79073429107666,18.237518310546875,18.912206649780273
